Unnamed: 0,TRACTCE_a,TRACTCE_b,distance,SOURCE,TARGET,FOREIGN75K_2010_a,FOREIGN75K_2010_b,FOREIGN75K_2010_delta,WEIGHT
135776,022203,032322,9830.706192871748,53033022203,53033032322,5.545013704406494,5.255600229753017,0.2894134746534771,1.243542746475304
136173,022902,032322,9644.033356245553,53033022902,53033032322,10.56761268781302,5.255600229753017,5.3120124580600026,5.7452145478785575
144113,022001,032322,7895.666468212874,53033022001,53033032322,3.4000000000000004,5.255600229753017,1.8556002297530165,2.459606853599002
144510,022400,032322,9646.415555522097,53033022400,53033032322,5.150927720852949,5.255600229753017,0.10467250890006774,1.0588468135622704
150465,032316,032322,9788.456119478817,53033032316,53033032322,12.385321100917432,5.255600229753017,7.129720871164415,7.395594395995855
441,032212,032213,2406.2472315106243,53033032212,53033032213,6.473293243721258,5.182996135485338,1.2902971082359205,1.4018921205633907
26246,032203,032213,5960.359434524011,53033032203,53033032213,6.707712248865846,5.182996135485338,1.5247161133805083,1.9682804454948584
38156,032211,032213,2170.239646216181,53033032211,53033032213,5.508814102564101,5.182996135485338,0.32581796707876354,0.5102601349925052
46493,025003,032213,9310.665956699002,53033025003,53033032213,9.9,5.182996135485338,4.717003864514663,5.176370073733096
61579,023404,032213,7381.925679151394,53033023404,53033032213,3.3272283272283274,5.182996135485338,1.8557678082570104,2.4083835953464487
79444,032210,032213,4329.32783487093,53033032210,53033032213,5.3325198291641245,5.182996135485338,0.1495236936787867,0.567504107798001
98103,023100,032213,9087.18433312212,53033023100,53033032213,4.336329984135378,5.182996135485338,0.84666615134996,1.670717969527176
98897,023403,032213,9122.293715140542,53033023403,53033032213,4.761904761904762,5.182996135485338,0.4210913735805759,1.2912116077365723
108028,023000,032213,9114.597127856116,53033023000,53033032213,7.230064860740176,5.182996135485338,2.047068725254838,2.753821565514966
119541,032103,032213,6777.457309507677,53033032103,53033032213,1.7671046669687356,5.182996135485338,3.415891468516602,3.7520480526157094
120732,032207,032213,5133.894505791891,53033032207,53033032213,3.859009419629292,5.182996135485338,1.3239867158560457,1.7049774948496301
135421,032208,032213,4849.688855646634,53033032208,53033032213,5.3991568067455455,5.182996135485338,0.21616067126020777,0.6795134896988503
442,032212,032318,7690.031065201126,53033032212,53033032318,6.473293243721258,8.921513269339357,2.448220025618099,2.9724011295764012
6794,023201,032318,8136.3357344765245,53033023201,53033032318,10.53346924906558,8.921513269339357,1.6119559797262237,2.2643939552012537
17513,032213,032318,6172.765641211964,53033032213,53033032318,5.182996135485338,8.921513269339357,3.7385171338540193,3.9819419845898136
22277,022801,032318,9189.477669086156,53033022801,53033032318,11.877224199288257,8.921513269339357,2.9557109299489,3.5790876038626256
22674,023202,032318,7388.305279544486,53033023202,53033032318,4.94279176201373,8.921513269339357,3.978721507325627,4.319679884547513
26247,032203,032318,4759.239085112838,53033032203,53033032318,6.707712248865846,8.921513269339357,2.213801020473511,2.4683448269374435
30217,022606,032318,9906.897395623879,53033022606,53033032318,3.8091498134694683,8.921513269339357,5.112363455869889,5.591816849845288
33790,022901,032318,6485.6499418462745,53033022901,53033032318,7.401719901719901,8.921513269339357,1.5197933676194557,2.0163790250421374
38157,032211,032318,6211.617208694408,53033032211,53033032318,5.508814102564101,8.921513269339357,3.4126991667752558,3.6925909709671707
43715,032214,032318,3670.085555087161,53033032214,53033032318,12.582781456953645,8.921513269339357,3.6612681876142883,3.6621499243615756
44112,032309,032318,9494.607917993133,53033032309,53033032318,18.44272523084602,8.921513269339357,9.521211961506662,9.518551557155309
44509,032317,032318,1453.2501446820406,53033032317,53033032318,8.701754385964913,8.921513269339357,0.21975888337444438,0.343108009505204
61183,022803,032318,7520.222588473186,53033022803,53033032318,15.064220183486238,8.921513269339357,6.142706914146881,6.280458481579512
61580,023404,032318,8612.377711037587,53033023404,53033032318,3.3272283272283274,8.921513269339357,5.594284942111029,5.896094219003685
79842,032215,032318,4446.460974520454,53033032215,53033032318,7.828585108929856,8.921513269339357,1.0929281604095014,1.4282814418205967
81033,032315,032318,5137.342931061571,53033032315,53033032318,4.09433962264151,8.921513269339357,4.827173646697847,4.85819057513422
98104,023100,032318,6729.206248516352,53033023100,53033032318,4.336329984135378,8.921513269339357,4.585183285203979,4.799585581535216
98898,023403,032318,8590.68576050822,53033023403,53033032318,4.761904761904762,8.921513269339357,4.159608507434595,4.602716232741958
99295,023604,032318,9988.227860496048,53033023604,53033032318,6.7560508445063565,8.921513269339357,2.1654624248330006,2.947738968399305
107632,022802,032318,8348.888634243156,53033022802,53033032318,7.166666666666668,8.921513269339357,1.7548466026726892,2.414250805829736
108029,023000,032318,5490.89407921891,53033023000,53033032318,7.230064860740176,8.921513269339357,1.6914484085991814,2.071392975661154
120733,032207,032318,6393.920003830633,53033032207,53033032318,3.859009419629292,8.921513269339357,5.062503849710065,5.195645465122122
124703,023300,032318,8212.522425180763,53033023300,53033032318,3.0081577158395647,8.921513269339357,5.913355553499793,6.14327224066789
133437,032313,032318,5754.613043030114,53033032313,53033032318,12.620889748549324,8.921513269339357,3.699376479209967,3.9049001355919817
135422,032208,032318,8206.402247368525,53033032208,53033032318,5.3991568067455455,8.921513269339357,3.5223564625938115,3.990761041071283
136216,022902,032318,5147.5617151930155,53033022902,53033032318,10.56761268781302,8.921513269339357,1.6460994184736624,1.9962456481455977
150508,032316,032318,3180.794696446173,53033032316,53033032318,12.385321100917432,8.921513269339357,3.463807831578075,3.435506518064885
156860,023603,032318,9136.02755413668,53033023603,53033032318,6.198811626786576,8.921513269339357,2.7227016425527815,3.364034233711171
6815,023201,032203,5554.515375127683,53033023201,53033032203,10.53346924906558,6.707712248865846,3.8257570001997347,3.9986328376925298
7212,023803,032203,9926.590964709085,53033023803,53033032203,21.210741920801095,6.707712248865846,14.503029671935249,14.045385801212632
22298,022801,032203,8159.853603895652,53033022801,53033032203,11.877224199288257,6.707712248865846,5.169511950422411,5.468546115769735
22695,023202,032203,4800.315394499483,53033023202,53033032203,4.94279176201373,6.707712248865846,1.764920486852116,2.0684599776168526
26665,023804,032203,9853.425746653567,53033023804,53033032203,11.194272697689554,6.707712248865846,4.486560448823708,5.023246978606694
27062,024901,032203,7826.19074350963,53033024901,53033032203,7.043576258452291,6.707712248865846,0.33586400958644536,1.0848966829787636
30238,022606,032203,9956.020750866976,53033022606,53033032203,3.8091498134694683,6.707712248865846,2.8985624353963777,3.6043082669434376
30635,024701,032203,9458.50193972808,53033024701,53033032203,3.6247334754797436,6.707712248865846,3.0829787733861025,3.7205310900203
33811,022901,032203,5500.550322705384,53033022901,53033032203,7.401719901719901,6.707712248865846,0.6940076528540553,1.174661919839188
46118,024800,032203,6882.193859717997,53033024800,53033032203,5.355648535564853,6.707712248865846,1.3520637133009927,1.905076727942693
46515,025003,032203,5655.914857209644,53033025003,53033032203,9.9,6.707712248865846,3.1922877511341543,3.438650461741703
59219,023601,032203,7827.904369083321,53033023601,53033032203,5.596465390279825,6.707712248865846,1.1112468585860213,1.7829126096357513
59616,023700,032203,8667.289044064752,53033023700,53033032203,3.71859296482412,6.707712248865846,2.989119284041726,3.5569362600440284
61204,022803,032203,6756.231582480084,53033022803,53033032203,15.064220183486238,6.707712248865846,8.356507934620392,8.19648029940636
61601,023404,032203,3942.9135202165735,53033023404,53033032203,3.3272283272283274,6.707712248865846,3.3804839216375187,3.436726881495424
98125,023100,032203,3133.777072261887,53033023100,53033032203,4.336329984135378,6.707712248865846,2.3713822647304683,2.4476217454836102
98522,023401,032203,6044.843114198281,53033023401,53033032203,5.057251908396948,6.707712248865846,1.6504603404688982,2.089898617841836
98919,023403,032203,3982.1163202635344,53033023403,53033032203,4.761904761904762,6.707712248865846,1.9458074869610842,2.149438370291329
99316,023604,032203,6403.699990537812,53033023604,53033032203,6.7560508445063565,6.707712248865846,0.04833859564051046,0.6838747351302404
99713,023801,032203,9026.892328575876,53033023801,53033032203,2.6266416510318957,6.707712248865846,4.08107059783395,4.5756527709081425
101698,025005,032203,9701.975318280043,53033025005,53033032203,6.710347943967466,6.707712248865846,0.0026356951016195396,0.9725696574194618
107653,022802,032203,8604.558434985209,53033022802,53033032203,7.166666666666668,6.707712248865846,0.4589544178008218,1.2735148195192605
108050,023000,032203,3412.844923159694,53033023000,53033032203,7.230064860740176,6.707712248865846,0.5223526118743296,0.811401843002866
114799,024903,032203,7733.155614710753,53033024903,53033032203,10.561596901534335,6.707712248865846,3.853884652668489,4.241811748872715
119563,032103,032203,7002.21981629745,53033032103,53033032203,1.7671046669687356,6.707712248865846,4.94060758189711,5.146768805337143
124724,023300,032203,4480.149879243409,53033023300,53033032203,3.0081577158395647,6.707712248865846,3.6995545330262813,3.777614067647994
125518,024902,032203,6226.6424610440135,53033024902,53033032203,6.05833956619297,6.707712248865846,0.6493726826728761,1.2070996605099897
136237,022902,032203,4942.734172542134,53033022902,53033032203,10.56761268781302,6.707712248865846,3.8599004389471734,3.9681838123066693
139810,025006,032203,8453.723792379114,53033025006,53033032203,5.879959308240081,6.707712248865846,0.8277529406257651,1.5903500258010999
144971,023500,032203,7886.115913685518,53033023500,53033032203,6.945244956772335,6.707712248865846,0.23753270790648884,1.0023910284843915
156881,023603,032203,6449.007835713383,53033023603,53033032203,6.198811626786576,6.707712248865846,0.5089006220792704,1.1029113434426816
6845,023201,032211,9876.82689265709,53033023201,53033032211,10.53346924906558,5.508814102564101,5.0246551465014795,5.50987232111704
