,TRACTCE_a,TRACTCE_b,distance
112935,021400,029802,45370.778792665995
112936,021400,030005,46380.41819983909
112937,021400,030100,46818.14864135657
112938,021400,030304,53095.47246687502
112939,021400,028901,39044.04659993366
112940,021400,029001,41086.951374806515
112941,021400,029003,41263.476623453316
112942,021400,029101,39723.723520842745
112943,021400,029304,36233.511272182805
112944,021400,029307,38041.818926639
112945,021400,029405,39284.47450608046
112946,021400,029408,40590.06645074517
112947,021400,030901,52635.78531568318
112948,021400,032210,33217.89699138182
112949,021400,032215,27915.831524112797
112950,021400,032307,15030.094472212537
112951,021400,032311,18887.416997905846
112952,021400,032315,25828.603646620664
112953,021400,032320,12499.056876320825
112954,021400,030309,50331.853924544164
112955,021400,030310,51719.605885232166
112956,021400,028100,31670.879007816962
112957,021400,028300,35906.08842581859
112958,021400,031204,51547.46955496937
112959,021400,031206,49731.7001562816
112960,021400,030314,49590.38002313273
112961,021400,030401,51156.25593446763
112962,021400,030503,46086.780642710415
112963,021400,030700,51012.44310688777
112964,021400,030801,52051.54058949943
112965,021400,025702,33586.99009713984
112966,021400,025803,34752.42137388617
112967,021400,029801,43119.86212730411
112968,021400,028402,33708.26292768501
112969,021400,028801,37034.70772588624
112990,021400,022101,2871.4603089245506
112991,021400,022102,5033.662464760779
112992,021400,022202,6811.990014136494
112993,021400,022300,5329.345073404402
112994,021400,022605,12266.27813511574
112995,021400,023100,21380.657970626788
112996,021400,023401,21480.29884921082
112997,021400,023403,23404.994754847834
112998,021400,023604,19991.40556035023
112999,021400,023801,19160.501932358264
113002,021400,024100,13738.012565353258
113003,021400,024400,19953.675197981767
113004,021400,025005,27049.71916992467
113005,021400,025102,30569.53009340918
113006,021400,025301,27938.2857362028
113007,021400,025500,29936.83143330948
113011,021400,021904,10281.491210989889
113012,021400,021906,9577.422154162346
113016,021400,022702,12972.972176164172
113019,021400,022802,15410.83038182086
113020,021400,023000,20441.498709943113
113033,021400,021700,4338.622045878057
113034,021400,021803,5865.558336331746
113036,021400,024702,25509.315069373326
113037,021400,024903,25194.69037800538
113038,021400,024601,23349.907291809286
113039,021400,032328,20892.526219758787
113040,021400,032401,25927.641126368493
113041,021400,032402,26052.822250141115
113042,021400,032601,37223.29526167693
113043,021400,032325,15824.941785258688
113044,021400,032703,44181.36164023675
113045,021400,031904,36403.898649154595
113046,021400,031907,35504.75524107544
113047,021400,032007,43525.16710476093
113048,021400,032011,46877.090190436604
113049,021400,032103,30042.677712706303
113050,021400,031301,63099.86574193206
113051,021400,032104,32900.94153346082
113052,021400,032207,25888.927947383705
113053,021400,031604,48764.344028142375
113054,021400,031706,45232.81692494257
113055,021400,031903,33074.16085338931
113056,021400,032321,12971.077143610524
113057,021400,032323,14769.188798957071
113061,021400,022701,12788.124434391459
113062,021400,023300,20963.017168469683
113063,021400,024000,15495.576437315869
113064,021400,024902,24029.601909264486
113065,021400,026002,30128.68931637907
113066,021400,027000,28602.347975470406
113067,021400,027600,31190.118673639692
113068,021400,028403,34901.872655554725
113069,021400,029004,41571.60245782815
113070,021400,029901,47691.59122722789
113071,021400,030305,48638.18792561799
113072,021400,030501,47494.9812953689
113073,021400,031205,48108.5077635897
113076,021400,032704,48741.69544906621
113082,021400,022201,5360.513713953619
113083,021400,032003,46155.44934582414
113084,021400,032313,17802.77216948816
113085,021400,032327,19416.73673760589
113086,021400,032319,10768.465295686849
113087,021400,030902,54384.13992344401
113088,021400,031800,40507.279616113425
113089,021400,032208,28194.371698077353
113090,021400,022203,7035.388660088427
113091,021400,022902,19139.010736871925
113094,021400,025804,34459.966783020456
113095,021400,027200,29621.298388493193
113097,021400,026400,27105.85085657314
113098,021400,028000,31990.289996561765
113099,021400,024200,13936.933406575778
113100,021400,025006,29047.93322073905
113101,021400,029102,41547.02821216874
113102,021400,029601,44779.95864602245
113107,021400,021500,1736.2717047577698
113110,021400,021600,2866.7601884785604
113111,021400,022001,6956.447724596373
113112,021400,022400,9593.398429897286
113113,021400,023500,20092.87683395239
113114,021400,024300,18393.740822142878
113115,021400,025001,25663.45187984345
113116,021400,031100,52017.48031754405
113120,021400,029206,38013.2702202124
113121,021400,031000,54531.488832894844
113122,021400,032002,40677.41973206132
113123,021400,023900,20145.050752178482
113124,021400,025101,29010.266771461036
113125,021400,025602,32478.89150596355
113126,021400,032008,46567.4906233705
113127,021400,032316,20650.72681604427
113128,021400,032326,16960.610537473185
113129,021400,031605,51622.87997865311
113130,021400,032005,45295.04880298291
113131,021400,029902,48206.244856085505
113132,021400,030306,49953.35226682288
113133,021400,030404,54030.596110823586
113135,021400,031202,57836.54341656224
113136,021400,029203,41088.45343311562
113143,021400,023603,18437.4716940711
113144,021400,031909,36814.09538094679
113145,021700,031705,43661.48844511197
113146,021700,032212,27709.55983343617
113147,021700,032322,11160.870982945287
113160,021700,022003,5110.134674846671
113161,021700,022604,10820.986086388113
113162,021700,023201,17778.82362179487
113163,021700,023803,16363.565242710738
113164,021700,025200,28467.034875992485
113165,021700,026500,28991.555862795565
113166,021700,027100,30650.568074591298
113167,021700,027900,34410.29870791791
113168,021700,028200,33330.7822810246
113169,021700,029303,36490.320791692815
113170,021700,029502,43551.84391359309
113171,021700,030006,49400.90855825044
113172,021700,030802,53197.283970433884
113173,021700,031501,56007.58194755917
113174,021700,025805,34561.96319963222
113175,021700,028500,36146.72381452059
113176,021700,029204,40606.45633517054
113177,021700,029305,38001.83018654741
113178,021700,029503,43214.25576027242
113179,021700,030004,46316.8014179311
113180,021700,030202,49351.44670568951
113181,021700,030312,53321.07633081155
113182,021700,030504,49276.39307352095
113183,021700,031601,49551.79295654361
113189,021700,032213,26900.750777376514
113190,021700,032318,20952.319307364745
113191,021700,032702,61772.76488973727
113200,021700,022603,9007.542017855367
113201,021700,022801,14477.459969030817
113202,021700,023202,18181.579448729022
113206,021700,025400,30234.065855578127
113207,021700,021802,4700.8341041850545
113208,021700,025601,31625.14101627286
113209,021700,026600,29565.129670139595
113210,021700,029403,39610.757067367405
113211,021700,032203,22108.38409953862
113212,021700,023804,17016.6788804317
113213,021700,024901,23093.282088735832
113215,021700,021804,2924.811343671168
113216,021700,022005,6626.814735456694
113221,021700,022606,12241.46383569563
113222,021700,024701,22910.706734892046
113223,021700,031502,73953.81103962891
113225,021700,031704,46557.72405138188
113226,021700,025806,34472.53508848633
113227,021700,027300,32015.07400129571
113228,021700,030308,51446.45845478784
113230,021700,022901,16682.173381576216
113234,021700,031400,64719.17628670977
113237,021700,027800,35872.74444714038
113238,021700,028700,38767.723412205436
113239,021700,029406,41352.56962177121
113240,021700,031703,44105.347614604776
113241,021700,032211,26139.692653638456
113242,021700,032800,59447.35337886596
113243,021700,029700,44446.90206959729
113244,021700,030201,49834.994517768566
113245,021700,030311,51780.29634925023
113246,021700,030313,51927.8044244432
113247,021700,030403,55646.96954175554
113248,021700,030600,50865.048132929274
113249,021700,031302,66461.25707615646
113250,021700,031906,37051.575507046204
113251,021700,031908,35942.00637005684
113252,021700,032006,47437.648319935055
113253,021700,030003,45405.645429869204
113254,021700,032102,36448.40111558146
113255,021700,032214,24094.255457714047
113256,021700,032309,11585.462501775855
113257,021700,032317,20700.02029965542
113258,021700,032324,12300.728564703757
113259,021700,032329,17840.26205499882
113260,021700,027500,32416.221966719066
113261,021700,024800,22020.475715015968
113262,021700,025003,24976.207403462176
113263,021700,026700,31078.94182169118
113264,021700,026801,29715.90083575721
113265,021700,026802,30739.433371868698
113266,021700,028802,37931.80403341304
113267,021700,028902,40869.58332316796
113268,021700,029205,41852.98840159551
113269,021700,029306,38114.559570374615
113270,021700,029407,41216.142931222006
113271,021700,024500,22013.51160744629
113272,021700,024602,25938.25485895616
113273,021700,032602,37040.54842654727
113274,021700,027400,32000.40270961729
113276,021700,027701,39294.04334602484
113277,021700,027702,46271.82076949226
113278,021700,028600,37468.96740958416
113291,021700,026300,28557.017388970628
113293,021700,032010,45821.270336736925
113294,021700,023601,17749.79166404802
113295,021700,023700,15342.419277972407
113297,021700,022500,9867.834361964973
113298,021700,022703,12707.849748711375
113299,021700,022803,15488.110648851358
113300,021700,023404,24667.19812094153
113301,021700,025302,29998.84312244396
113302,021700,025701,32702.055158606592
113303,021700,026001,29500.341944221105
113304,021700,026100,30559.925119588734
113305,021700,026200,33767.77608412119
113306,021700,031603,52592.65763058201
113307,021700,032500,31359.168292303442
113319,021700,021905,4674.924555658559
113320,021700,022006,7190.496521167135
113329,021700,021903,6707.8246532105795
113330,021700,029504,42864.54354221122
113331,021700,029602,47470.16551904282
113332,021700,029802,46630.61533612834
113333,021700,030005,47829.36814322614
113334,021700,030100,48537.746191830105
113335,021700,030304,54672.200670815626
113336,021700,028901,40665.37367544226
113337,021700,029001,42696.246379822296
113338,021700,029003,42766.578179367214
113339,021700,029101,41045.62746182922
113340,021700,029304,36593.644472875436
113341,021700,029307,38353.00026315016
113342,021700,029405,39759.455601053996
113343,021700,029408,41216.35985807408
113344,021700,030901,53762.7846396649
113345,021700,032210,31138.902837217298
113346,021700,032215,25383.77320918313
113347,021700,032307,10886.164186700955
113348,021700,032311,14752.646829137691
113349,021700,032315,22639.716161988737
113350,021700,032320,8385.96925689809
113351,021700,030309,51978.27132010363
113352,021700,030310,53417.13402562204
113353,021700,028100,33199.22500085061
113354,021700,028300,37150.57354231076
113355,021700,031204,51853.41238841578
113356,021700,031206,50412.6004631778
113357,021700,030314,51152.624761683874
113358,021700,030401,52466.3713090947
113359,021700,030503,46951.32261707195
113360,021700,030700,51942.925727055954
113361,021700,030801,53066.52235470544
113362,021700,025702,33823.89335515897
113363,021700,025803,35155.569733080905
113364,021700,029801,44344.95555899694
113365,021700,028402,35256.772443488626
113366,021700,028801,38595.76221518773
113387,021700,022101,2803.444197502235
113388,021700,022102,2525.70838908183
113389,021700,022202,5092.4992661593415
113390,021700,022300,5769.828488926423
113391,021700,022605,10050.030153346523
113392,021700,023100,20039.878011675664
113393,021700,023401,20828.55634325189
113394,021700,023403,22377.80754760879
113395,021700,023604,19321.819741048508
113396,021700,023801,19067.217218494516
113399,021700,024100,13917.140193763782
113400,021700,024400,20406.014646581483
113401,021700,025005,26811.29556455484
113402,021700,025102,30437.677804880586
113403,021700,025301,28462.43346341257
113404,021700,025500,30113.484646044733
113408,021700,021904,7186.507890716831
113409,021700,021906,5910.049648695458
113413,021700,022702,12331.78223586606
113416,021700,022802,13505.54631671107
113417,021700,023000,18795.511055799485
113431,021700,021803,1561.48558068011
113433,021700,024702,25749.18418821283
113434,021700,024903,24762.302335584052
113435,021700,024601,24012.454840029204
113436,021700,032328,18040.753559453453
113437,021700,032401,21831.331900203095
113438,021700,032402,22316.15703872464
113439,021700,032601,34314.722559652706
113440,021700,032325,13056.397871197794
113441,021700,032703,41671.69350116086
113442,021700,031904,35732.739787805396
113443,021700,031907,35465.66566227924
113444,021700,032007,43200.647010529545
113445,021700,032011,46442.73953634683
113446,021700,032103,28735.268085439522
113447,021700,031301,63206.53206041842
113448,021700,032104,31897.693376354626
113449,021700,032207,24284.540044849924
113450,021700,031604,48392.5459314637
113451,021700,031706,45368.55961426439
113452,021700,031903,32729.253760349886
113453,021700,032321,9662.54409439416
113454,021700,032323,11798.387945302551
113458,021700,022701,12462.397320009026
113459,021700,023300,19920.7747263613
113460,021700,024000,15413.70210066851
113461,021700,024902,23393.47023670267
113462,021700,026002,30950.330116857156
113463,021700,027000,30410.795098898703
113464,021700,027600,33278.46905133638
113465,021700,028403,36273.10034501905
113466,021700,029004,43008.527896302745
113467,021700,029901,49005.30692802068
113468,021700,030305,50568.44155484039
113469,021700,030501,48510.49385089758
113470,021700,031205,48728.41119391847
113473,021700,032704,46217.503695774976
113479,021700,022201,4228.25617626257
113480,021700,032003,44725.394940447484
113481,021700,032313,15198.57430773515
113482,021700,032327,15820.113153990882
113483,021700,032319,6593.349392070726
113484,021700,030902,55462.9961508041
113485,021700,031800,40560.534844731075
113486,021700,032208,26649.755984832453
113487,021700,022203,6300.451417100545
113488,021700,022902,17198.348368125142
113491,021700,025804,34766.473048914355
113492,021700,027200,30992.45867677759
113494,021700,026400,28828.91492751277
113495,021700,028000,33751.480188265006
113496,021700,024200,14586.392850508772
113497,021700,025006,28314.762766679538
113498,021700,029102,42890.39716660834
113499,021700,029601,45408.00537374833
113508,021700,022001,3439.107748667408
113509,021700,022400,8893.778131130244
113510,021700,023500,19782.96792878378
113511,021700,024300,19275.76126322947
113512,021700,025001,25655.28555624458
113513,021700,031100,52753.85859897234
113517,021700,029206,39039.09869063367
113518,021700,031000,55291.42135406507
113519,021700,032002,39939.18267817615
113520,021700,023900,20323.87562591161
113521,021700,025101,28974.937542906322
113522,021700,025602,32516.06619225769
113523,021700,032008,46248.27681320875
113524,021700,032316,18421.02759367119
113525,021700,032326,13360.798767567305
113526,021700,031605,51397.45774381909
113527,021700,032005,45187.89355833908
113528,021700,029902,49384.46632566261
113529,021700,030306,51914.11214039758
113530,021700,030404,55322.091807118966
113532,021700,031202,57922.20765432789
113533,021700,029203,42031.81038338638
113540,021700,023603,17517.22631878586
113541,021700,031909,36943.10667684795
113542,021803,031705,43403.80571085863
113543,021803,032212,26815.916852570943
113544,021803,032322,9757.200860882118
113557,021803,022003,4503.726789811044
113558,021803,022604,10301.599230378675
113559,021803,023201,17239.11255188073
113560,021803,023803,16217.51555249936
113561,021803,025200,28341.17070454767
113562,021803,026500,29491.09275027604
113563,021803,027100,30984.80853763816
113564,021803,027900,34874.6915683047
113565,021803,028200,33563.161084538704
113566,021803,029303,36463.657249402575
113567,021803,029502,43466.632356082206
113568,021803,030006,49638.22094152275
113569,021803,030802,53221.4536073176
113570,021803,031501,55323.903814283636
113571,021803,025805,34505.08409267885
113572,021803,028500,36523.682186250895
113573,021803,029204,40631.76327636704
113574,021803,029305,38001.825544865904
113575,021803,029503,43207.44285212557
113576,021803,030004,46564.02601571966
113577,021803,030202,49634.13769798741
113578,021803,030312,53685.33462721825
113579,021803,030504,49297.99116862511
113580,021803,031601,49272.95612344877
113586,021803,032213,25903.079674895558
113587,021803,032318,19879.204253517983
113588,021803,032702,60532.61869673833
113597,021803,022603,8351.09048452805
113598,021803,022801,13931.117662330793
113599,021803,023202,17584.52923678709
113603,021803,025400,30123.086788187495
113605,021803,025601,31487.58947590703
113606,021803,026600,30155.921549970593
113607,021803,029403,39577.50425040134
113608,021803,032203,21306.089162230346
113609,021803,023804,16882.64383893007
113610,021803,024901,22795.97840385135
113612,021803,021804,1364.5689389944264
113613,021803,022005,6101.8734185483
113618,021803,022606,11589.67213540687
113619,021803,024701,22732.476505619077
113620,021803,031502,73043.35667554576
113622,021803,031704,46396.56330226666
113623,021803,025806,34469.7075832636
113624,021803,027300,32338.87246758377
113625,021803,030308,51785.11858715275
113627,021803,022901,15959.30940116232
113631,021803,031400,64334.97952697266
113634,021803,027800,36370.31500229749
113635,021803,028700,39127.05266781436
113636,021803,029406,41262.535711086864
113637,021803,031703,43951.31107023798
113638,021803,032211,25239.606690057703
113639,021803,032800,57936.607113230144
113640,021803,029700,44494.90269485087
113641,021803,030201,50167.73422054346
113642,021803,030311,52154.624729160074
113643,021803,030313,52178.44881433787
113644,021803,030403,55875.92236511649
113645,021803,030600,50874.78542412887
113646,021803,031302,66128.78858523388
113647,021803,031906,36692.76169305593
113648,021803,031908,35720.462483288364
113649,021803,032006,47126.308926673875
113650,021803,030003,45682.63635846624
113651,021803,032102,35648.655129391525
113652,021803,032214,23118.358293646026
113653,021803,032309,10665.745881350802
113654,021803,032317,19709.87620944864
113655,021803,032324,11296.191902524675
113656,021803,032329,16535.188272012336
113657,021803,027500,32882.42245628551
113658,021803,024800,21676.211276366495
113659,021803,025003,24466.29251553667
113660,021803,026700,31639.802753794243
113661,021803,026801,30228.888528806187
113662,021803,026802,31237.27939395981
113663,021803,028802,38176.09200330189
113664,021803,028902,41138.76471703134
113665,021803,029205,42009.21852393521
113666,021803,029306,38044.6546505114
113667,021803,029407,41199.10439576554
113668,021803,024500,22029.24580840701
113669,021803,024602,26015.892257542964
113670,021803,032602,35957.56052695108
113671,021803,027400,32408.554966781005
113673,021803,027701,40080.76139969574
113674,021803,027702,46936.75282076082
113675,021803,028600,37886.55933837144
113688,021803,026300,28868.503582554873
113690,021803,032010,45345.831933464404
113691,021803,023601,17443.96716388876
113692,021803,023700,14993.910174780198
113694,021803,022500,9530.14302703416
113695,021803,022703,12294.496420181595
113696,021803,022803,14806.933751883353
113697,021803,023404,24041.256163581933
113698,021803,025302,30010.382872892016
113699,021803,025701,32630.27252501476
113700,021803,026001,29593.393585638583
113701,021803,026100,30705.466432541
113702,021803,026200,33880.917675921504
113703,021803,031603,52111.772302740734
113704,021803,032500,29847.057823970317
113716,021803,021905,3451.112712898369
113717,021803,022006,6808.463115244128
113726,021803,021903,5877.264157123825
113727,021803,029504,42830.03921267639
113728,021803,029602,47421.87635454418
113729,021803,029802,46802.829169182725
113730,021803,030005,48069.10456919734
113731,021803,030100,48877.06442017346
113732,021803,030304,54948.13429626038
113733,021803,028901,40985.04796450124
113734,021803,029001,43006.43092695605
113735,021803,029003,43037.19938953021
113736,021803,029101,41253.67804190455
113737,021803,029304,36465.859603501485
113738,021803,029307,38201.864258997804
113739,021803,029405,39662.95771120122
113740,021803,029408,41170.355212388684
113741,021803,030901,53873.34231300752
113742,021803,032210,30175.10781076266
113743,021803,032215,24286.9422478084
113744,021803,032307,9335.57844135388
113745,021803,032311,13200.59291555662
113746,021803,032315,21335.01409056979
113747,021803,032320,6846.707755247987
113748,021803,030309,52284.364485004866
113749,021803,030310,53740.184927301154
113750,021803,028100,33508.425654988285
113751,021803,028300,37341.58344164783
113752,021803,031204,51669.23477941991
113753,021803,031206,50366.012110649666
113754,021803,030314,51428.59011903116
113755,021803,030401,52646.52186598826
113756,021803,030503,46978.126196038065
113757,021803,030700,51984.43090013715
113758,021803,030801,53137.07560202185
113759,021803,025702,33662.1712224361
113760,021803,025803,35048.40279651998
113761,021803,029801,44509.324802558025
113762,021803,028402,35565.77726667689
113763,021803,028801,38898.78901077036
113784,021803,022101,3917.37044725787
113785,021803,022102,2617.7858821102755
113786,021803,022202,4892.187044954687
113787,021803,022300,6336.346814464935
113788,021803,022605,9252.168630003705
113789,021803,023100,19399.657175145974
113790,021803,023401,20430.786559426328
113791,021803,023403,21829.997119689837
113792,021803,023604,18934.03774224194
113793,021803,023801,18892.03346347127
113796,021803,024100,13930.77526616107
113797,021803,024400,20411.74356509601
113798,021803,025005,26514.58227415387
113799,021803,025102,30158.97800473232
113800,021803,025301,28429.73057100418
113801,021803,025500,29946.91277298723
113805,021803,021904,6105.76538048235
113806,021803,021906,4592.837018333874
113810,021803,022702,12085.463386343652
113813,021803,022802,12744.629391777966
113814,021803,023000,18056.510939112355
113830,021803,024702,25631.30282680275
113831,021803,024903,24409.870251473927
113832,021803,024601,24059.69289369895
113833,021803,032328,16871.53546860815
113834,021803,032401,20282.25342046181
113835,021803,032402,20847.79241339012
113836,021803,032601,33071.99342777951
113837,021803,032325,11967.4288404943
113838,021803,032703,40543.42573241446
113839,021803,031904,35241.04156392477
113840,021803,031907,35198.932713797
113841,021803,032007,42809.94472471031
113842,021803,032011,46006.28140768233
113843,021803,032103,28047.816719360937
113844,021803,031301,62935.47438623363
113845,021803,032104,31303.346130408925
113846,021803,032207,23516.298365637296
113847,021803,031604,47974.24146961039
113848,021803,031706,45136.151752841644
113849,021803,031903,32364.23735330065
113850,021803,032321,8412.900520125228
113851,021803,032323,10649.238723354369
113855,021803,022701,12330.187620280885
113856,021803,023300,19390.48271187666
113857,021803,024000,15300.10245436879
113858,021803,024902,22978.237828795463
113859,021803,026002,31011.98565375306
113860,021803,027000,30834.645856596086
113861,021803,027600,33794.44537999096
113862,021803,028403,36513.46231932093
113863,021803,029004,43254.0882301828
113864,021803,029901,49192.76945526974
113865,021803,030305,50983.657022628824
113866,021803,030501,48589.27234315326
113867,021803,031205,48662.897295262504
113870,021803,032704,45078.82044565411
113876,021803,022201,4468.110341474482
113877,021803,032003,43948.433252651645
113878,021803,032313,14144.6277229933
113879,021803,032327,14408.954718868807
113880,021803,032319,5043.872642198331
113881,021803,030902,55553.28800747659
113882,021803,031800,40310.61793835621
113883,021803,032208,25889.20422781953
113884,021803,022203,6369.138887745471
113885,021803,022902,16368.428754077282
113888,021803,025804,34626.04168254593
113889,021803,027200,31253.51789041542
113891,021803,026400,29228.994362912363
113892,021803,028000,34144.3249452742
113893,021803,024200,14753.2515247208
113894,021803,025006,27832.576648837796
113895,021803,029102,43101.70669584122
113896,021803,029601,45352.33307153943
113905,021803,022001,2443.9016015125526
113906,021803,022400,8767.038720742537
113907,021803,023500,19520.55981335224
113908,021803,024300,19448.79958655096
113909,021803,025001,25448.882607094787
113910,021803,031100,52723.34763093614
113914,021803,029206,39144.342353723914
113915,021803,031000,55265.47721711571
113916,021803,032002,39411.396198928756
113917,021803,023900,20232.030813479487
113918,021803,025101,28738.337869528514
113919,021803,025602,32288.245470192323
113920,021803,032008,45852.69139504715
113921,021803,032316,17472.42308372457
113922,021803,032326,11960.617529925998
113923,021803,031605,51025.29419754279
113924,021803,032005,44869.50044970513
113925,021803,029902,49521.282324512315
113926,021803,030306,52338.79807828672
113927,021803,030404,55490.97743533973
113929,021803,031202,57650.23484823652
113930,021803,029203,42098.696978907494
113937,021803,023603,17060.808158877804
113938,021803,031909,36731.273169494416
113939,003200,031705,39011.8430440284
113940,003200,032212,31536.86520628548
113941,003200,032322,23279.40799137617
113945,003200,004400,6458.4899163883
113946,003200,005000,4425.768492702614
113947,003200,005801,2200.3997589766504
113948,003200,006800,5166.41590892237
113949,003200,007900,9409.383080509486
113950,003200,009000,10664.694051583761
113951,003200,009100,10086.599254480245
113952,003200,010702,14169.354837491159
113953,003200,012100,18518.092226050117
113954,003200,022003,16083.684626443868
113955,003200,022604,16813.10753599438
113956,003200,023201,20473.43581014558
113957,003200,023803,16174.620563013747
113958,003200,025200,24248.69401161528
113959,003200,026500,18395.771804204538
113960,003200,027100,21441.380960681367
113961,003200,027900,23531.28950377725
113962,003200,028200,24777.816684620317
113963,003200,029303,30143.930712344878
113964,003200,029502,37175.992743531664
113965,003200,030006,39634.12976436365
113966,003200,030802,45225.13136210092
113967,003200,031501,55176.24924231996
113968,003200,025805,28735.009133040316
113969,003200,028500,25923.946152778935
113970,003200,029204,33366.53324462213
113971,003200,029305,31239.188569359194
113972,003200,029503,36091.4337491715
113973,003200,030004,36607.504540412665
113974,003200,030202,39183.04834583387
113975,003200,030312,42302.62718676956
113976,003200,030504,41513.29883803826
113977,003200,031601,44737.804027988925
113978,003200,007600,8859.605149286293
113979,003200,008200,8565.137101749158
113980,003200,008900,12097.544890403522
113981,003200,010002,12620.889832414958
113982,003200,010300,15814.179711129678
113983,003200,032213,31967.356736667567
113984,003200,032318,27799.93260326141
113985,003200,032702,67674.79053296497
113991,003200,003300,1604.9881264121323
113992,003200,006100,6499.871068681031
113993,003200,006900,4893.950029427799
113994,003200,022603,17052.071371700942
113995,003200,022801,18612.343372326268
113996,003200,023202,21247.97193020303
113997,003200,011401,16177.739293325629
113998,003200,012000,17863.08198675604
113999,003200,020600,10453.665889687361
114000,003200,025400,25558.930066540022
114001,003200,021802,19877.101037375356
114002,003200,025601,27005.481216462173
114003,003200,026600,18015.977876463607
114004,003200,029403,33031.18837087555
114005,003200,032203,26015.992250873773
114006,003200,023804,16391.74623625578
114007,003200,024901,21808.229975981973
114008,003200,021000,8953.529550816293
114009,003200,021804,18292.601214268776
114010,003200,022005,15894.059207174429
114011,003200,004302,7138.702723430697
114012,003200,005302,7518.716707578904
114013,003200,008300,8611.803996943436
114014,003200,007100,6416.729042360963
114015,003200,022606,18304.438718525922
114016,003200,024701,20498.217668782545
114017,003200,031502,75175.79211962713
114018,003200,004000,11249.329731616905
114019,003200,031704,40735.565905051495
114020,003200,025806,28113.44306820108
114021,003200,027300,22728.902379361978
114022,003200,030308,40709.05253333528
114023,003200,020500,11185.061635550977
114024,003200,022901,21382.512871097082
114027,003200,008700,10082.210691908067
114028,003200,031400,60335.02487822411
114030,003200,005200,5829.77071022364
114031,003200,027800,24568.97802487643
114032,003200,028700,28499.533839963457
114033,003200,029406,35191.27698742358
114034,003200,031703,38375.56790474111
114035,003200,032211,30277.12207727017
114036,003200,032800,70269.91329810972
114037,003200,029700,36709.467427237076
114038,003200,030201,39209.42490717843
114039,003200,030311,40728.300177789184
114040,003200,030313,41937.948263429294
114041,003200,030403,45714.50798480069
114042,003200,030600,43135.87865846419
114043,003200,031302,61492.56871512481
114044,003200,031906,34027.403676179696
114045,003200,031908,31624.927167783288
114046,003200,032006,43081.3733145423
114047,003200,030003,35474.5843207819
114048,003200,032102,38202.35820317936
114049,003200,032214,29367.87137170772
114050,003200,032309,19866.36993775378
114051,003200,032317,26765.91334284997
114052,003200,032324,20901.299693246623
114053,003200,032329,27665.857027067515
114054,003200,027500,21716.779218283213
114055,003200,024800,21495.503522120358
114056,003200,025003,25346.86128419139
114057,003200,026700,19636.533255078783
114058,003200,026801,18890.500988688756
114059,003200,026802,19930.466554597635
114060,003200,028802,28803.049288803715
114061,003200,028902,31282.86205940629
114062,003200,029205,33256.90686556375
114063,003200,029306,32037.080181942878
114064,003200,029407,34343.03364752902
114065,003200,024500,17938.70865284002
114066,003200,024602,20169.876926827903
114067,003200,032602,42014.87978248997
114068,003200,027400,21899.803348202448
114070,003200,027701,25445.743131914816
114071,003200,027702,33089.031775259755
114072,003200,028600,26765.530217975054
114076,003200,003400,2714.927488652723
114077,003200,003600,5548.920341137501
114078,003200,004200,8549.176817942383
114079,003200,004301,7343.122470724873
114080,003200,004500,5649.207477341607
114081,003200,004700,1837.5252615511474
114082,003200,004800,3131.7249921836014
114083,003200,005100,5188.221973220819
114085,003200,026300,19895.43229233212
114086,003200,005400,5184.691831812315
114087,003200,032010,43282.75321028081
114088,003200,023601,18353.22857131154
114089,003200,023700,17428.684202370096
114090,003200,005600,3441.4511753653337
114091,003200,022500,15399.138607939727
114092,003200,022703,16767.36921093168
114093,003200,022803,20282.424976670693
114094,003200,023404,26266.566502260597
114095,003200,025302,24119.63160155185
114096,003200,025701,27262.82106429202
114097,003200,026001,22879.64715397224
114098,003200,026100,23241.307242620314
114099,003200,026200,26337.495040590005
114100,003200,031603,49715.87336488784
114101,003200,032500,42985.379232487656
114102,003200,005700,1870.9777380286691
114103,003200,005802,4265.171834136006
114104,003200,006300,10044.03187145318
114105,003200,006500,7626.7342643490265
114106,003200,007300,7638.650403209637
114107,003200,007700,9647.52116607804
114108,003200,008100,8724.656219773206
114109,003200,008600,9544.09298159942
114110,003200,009300,11932.232307256225
114111,003200,009702,11256.005166497602
114112,003200,010001,13617.105065243773
114113,003200,021905,18007.412586229144
114114,003200,022006,15304.803139914964
114115,003200,010100,15072.257512862087
114116,003200,010900,15692.210363652044
114117,003200,011101,17403.53411303803
114118,003200,011200,16905.376237632645
114119,003200,011900,21375.977634290597
114120,003200,020700,9975.022967001933
114121,003200,020900,8222.724894072753
114122,003200,021300,11160.306932798117
114123,003200,021903,17227.762303835407
114124,003200,029504,36038.06587499942
114125,003200,029602,40479.40999682955
114126,003200,029802,37591.78073932821
114127,003200,030005,38112.93583250796
114128,003200,030100,37907.883679194245
114129,003200,030304,44362.699177618684
114130,003200,028901,30627.58298065973
114131,003200,029001,32616.716295307044
114132,003200,029003,33043.27271636089
114133,003200,029101,32017.31919462201
114134,003200,029304,31252.36865442802
114135,003200,029307,33069.41943720301
114136,003200,029405,33796.69761012467
114137,003200,029408,34628.99236001759
114138,003200,030901,44963.08722238312
114139,003200,032210,35286.8735800918
114140,003200,032215,31752.98877443888
114141,003200,032307,24851.804747833874
114142,003200,032311,28399.293761424236
114143,003200,032315,31757.2368505972
